Algorithm, Allocation, Processes, MessageSize, Latency
chain,core,15,16,1.12
chain,core,15,32,1.27
chain,core,15,64,1.21
chain,core,15,128,1.67
chain,core,15,256,1.70
chain,core,15,512,1.79
chain,core,15,1024,2.34
chain,core,15,2048,3.03
chain,core,15,4096,4.45
chain,core,15,8192,6.98
chain,core,15,16384,17.62
chain,core,15,32768,27.95
chain,core,15,65536,49.61
chain,core,15,131072,93.63
chain,core,15,262144,182.33
chain,core,15,524288,360.68
chain,core,15,1048576,664.94
chain,core,16,1,1.42
chain,core,16,2,1.41
chain,core,16,4,1.38
chain,core,16,8,1.38
chain,core,16,16,1.36
chain,core,16,32,1.54
chain,core,16,64,1.48
chain,core,16,128,2.17
chain,core,16,256,2.23
chain,core,16,512,2.41
chain,core,16,1024,2.86
chain,core,16,2048,3.71
chain,core,16,4096,5.10
chain,core,16,8192,7.79
chain,core,16,16384,19.26
chain,core,16,32768,30.76
chain,core,16,65536,55.11
chain,core,16,131072,102.00
chain,core,16,262144,200.54
chain,core,16,524288,357.80
chain,core,16,1048576,612.59
chain,core,17,1,2.63
chain,core,17,2,2.88
chain,core,17,4,2.63
chain,core,17,8,2.51
chain,core,17,16,2.49
chain,core,17,32,2.60
chain,core,17,64,2.53
chain,core,17,128,3.09
chain,core,17,256,3.08
chain,core,17,512,3.18
chain,core,17,1024,3.71
chain,core,17,2048,4.46
chain,core,17,4096,6.01
chain,core,17,8192,8.78
chain,core,17,16384,21.55
chain,core,17,32768,33.18
chain,core,17,65536,60.09
chain,core,17,131072,107.32
chain,core,17,262144,207.40
chain,core,17,524288,402.92
chain,core,17,1048576,716.57
chain,core,18,1,2.43
chain,core,18,2,2.45
chain,core,18,4,2.39
chain,core,18,8,2.36
chain,core,18,16,2.34
chain,core,18,32,2.60
chain,core,18,64,2.64
chain,core,18,128,3.15
chain,core,18,256,3.17
chain,core,18,512,3.33
chain,core,18,1024,3.85
chain,core,18,2048,4.68
chain,core,18,4096,6.30
chain,core,18,8192,9.25
chain,core,18,16384,22.10
chain,core,18,32768,34.23
chain,core,18,65536,62.95
chain,core,18,131072,108.48
chain,core,18,262144,192.19
chain,core,18,524288,372.00
chain,core,18,1048576,648.52
chain,core,19,1,2.42
chain,core,19,2,2.43
chain,core,19,4,2.40
chain,core,19,8,2.39
chain,core,19,16,2.40
chain,core,19,32,2.64
chain,core,19,64,2.64
chain,core,19,128,3.18
chain,core,19,256,3.29
chain,core,19,512,3.42
chain,core,19,1024,4.26
chain,core,19,2048,4.88
chain,core,19,4096,6.49
chain,core,19,8192,9.51
chain,core,19,16384,22.79
chain,core,19,32768,35.52
chain,core,19,65536,62.92
chain,core,19,131072,110.96
chain,core,19,262144,212.82
chain,core,19,524288,413.50
chain,core,19,1048576,670.65
chain,core,20,1,2.70
chain,core,20,2,2.75
chain,core,20,4,2.65
chain,core,20,8,2.56
chain,core,20,16,2.57
chain,core,20,32,2.77
chain,core,20,64,2.75
chain,core,20,128,3.46
chain,core,20,256,3.56
chain,core,20,512,3.69
chain,core,20,1024,4.28
chain,core,20,2048,5.10
chain,core,20,4096,6.90
chain,core,20,8192,10.27
chain,core,20,16384,23.62
chain,core,20,32768,36.80
chain,core,20,65536,64.61
chain,core,20,131072,113.02
chain,core,20,262144,218.29
chain,core,20,524288,425.30
chain,core,20,1048576,728.26
chain,core,21,1,2.42
chain,core,21,2,2.47
chain,core,21,4,2.44
chain,core,21,8,2.44
chain,core,21,16,2.46
chain,core,21,32,2.78
chain,core,21,64,2.70
chain,core,21,128,3.28
chain,core,21,256,3.33
chain,core,21,512,3.47
chain,core,21,1024,4.23
chain,core,21,2048,4.97
chain,core,21,4096,6.73
chain,core,21,8192,10.13
chain,core,21,16384,23.96
chain,core,21,32768,36.96
chain,core,21,65536,66.63
chain,core,21,131072,115.36
chain,core,21,262144,220.45
chain,core,21,524288,430.85
chain,core,21,1048576,710.34
chain,core,22,1,2.30
chain,core,22,2,2.69
chain,core,22,4,2.48
chain,core,22,8,2.38
chain,core,22,16,2.31
chain,core,22,32,2.64
chain,core,22,64,2.58
chain,core,22,128,3.30
chain,core,22,256,3.40
chain,core,22,512,3.63
chain,core,22,1024,4.36
chain,core,22,2048,5.38
chain,core,22,4096,7.34
chain,core,22,8192,10.96
chain,core,22,16384,24.04
chain,core,22,32768,36.20
chain,core,22,65536,65.43
chain,core,22,131072,115.21
chain,core,22,262144,224.65
chain,core,22,524288,434.69
chain,core,22,1048576,731.10
chain,core,23,1,2.54
chain,core,23,2,2.79
chain,core,23,4,2.61
chain,core,23,8,2.47
chain,core,23,16,2.39
chain,core,23,32,2.70
chain,core,23,64,2.63
chain,core,23,128,3.43
chain,core,23,256,3.51
chain,core,23,512,3.78
chain,core,23,1024,4.45
chain,core,23,2048,5.49
chain,core,23,4096,7.49
chain,core,23,8192,11.24
chain,core,23,16384,25.34
chain,core,23,32768,38.59
chain,core,23,65536,66.67
chain,core,23,131072,119.64
chain,core,23,262144,234.42
chain,core,23,524288,452.79
chain,core,23,1048576,872.73
chain,core,24,1,2.36
chain,core,24,2,2.45
chain,core,24,4,2.39
chain,core,24,8,2.33
chain,core,24,16,2.28
chain,core,24,32,2.68
chain,core,24,64,2.68
chain,core,24,128,3.52
chain,core,24,256,3.62
chain,core,24,512,3.82
chain,core,24,1024,4.84
chain,core,24,2048,5.71
chain,core,24,4096,7.82
chain,core,24,8192,11.67
chain,core,24,16384,25.66
chain,core,24,32768,38.67
chain,core,24,65536,67.36
chain,core,24,131072,123.10
chain,core,24,262144,237.97
chain,core,24,524288,463.46
chain,core,24,1048576,897.25
chain,core,25,1,2.18
chain,core,25,2,2.22
chain,core,25,4,2.20
chain,core,25,8,2.17
chain,core,25,16,2.17
chain,core,25,32,2.64
chain,core,25,64,2.77
chain,core,25,128,3.34
chain,core,25,256,3.55
chain,core,25,512,3.68
chain,core,25,1024,4.52
chain,core,25,2048,5.54
chain,core,25,4096,7.73
chain,core,25,8192,11.72
chain,core,25,16384,25.76
chain,core,25,32768,40.98
chain,core,25,65536,68.16
chain,core,25,131072,127.15
chain,core,25,262144,245.21
chain,core,25,524288,470.23
chain,core,25,1048576,905.96
chain,core,26,1,2.24
chain,core,26,2,2.31
chain,core,26,4,2.23
chain,core,26,8,2.18
chain,core,26,16,2.17
chain,core,26,32,2.56
chain,core,26,64,2.56
chain,core,26,128,3.27
chain,core,26,256,3.62
chain,core,26,512,3.59
chain,core,26,1024,4.39
chain,core,26,2048,5.54
chain,core,26,4096,7.72
chain,core,26,8192,11.80
chain,core,26,16384,26.65
chain,core,26,32768,44.21
chain,core,26,65536,70.03
chain,core,26,131072,131.19
chain,core,26,262144,248.04
chain,core,26,524288,475.15
chain,core,26,1048576,869.61
chain,core,27,1,2.15
chain,core,27,2,2.16
chain,core,27,4,2.16
chain,core,27,8,2.20
chain,core,27,16,2.13
chain,core,27,32,2.55
chain,core,27,64,2.59
chain,core,27,128,3.31
chain,core,27,256,3.46
chain,core,27,512,3.64
chain,core,27,1024,4.42
chain,core,27,2048,5.65
chain,core,27,4096,7.99
chain,core,27,8192,12.22
chain,core,27,16384,27.34
chain,core,27,32768,43.65
chain,core,27,65536,72.39
chain,core,27,131072,126.02
chain,core,27,262144,238.73
chain,core,27,524288,469.48
chain,core,27,1048576,870.21
chain,core,28,1,2.19
chain,core,28,2,2.17
chain,core,28,4,2.17
chain,core,28,8,2.18
chain,core,28,16,2.17
chain,core,28,32,2.62
chain,core,28,64,2.65
chain,core,28,128,3.33
chain,core,28,256,3.52
chain,core,28,512,3.77
chain,core,28,1024,4.62
chain,core,28,2048,5.97
chain,core,28,4096,8.39
chain,core,28,8192,12.87
chain,core,28,16384,28.84
chain,core,28,32768,43.30
chain,core,28,65536,72.65
chain,core,28,131072,134.75
chain,core,28,262144,236.55
chain,core,28,524288,477.79
chain,core,28,1048576,854.27
chain,core,29,1,2.17
chain,core,29,2,2.19
chain,core,29,4,2.17
chain,core,29,8,2.11
chain,core,29,16,2.10
chain,core,29,32,2.59
chain,core,29,64,2.89
chain,core,29,128,3.49
chain,core,29,256,3.64
chain,core,29,512,3.92
chain,core,29,1024,4.79
chain,core,29,2048,6.11
chain,core,29,4096,8.56
chain,core,29,8192,14.27
chain,core,29,16384,30.43
chain,core,29,32768,43.37
chain,core,29,65536,73.27
chain,core,29,131072,134.05
chain,core,29,262144,258.68
chain,core,29,524288,496.81
chain,core,29,1048576,966.39
chain,core,30,1,2.15
chain,core,30,2,2.16
chain,core,30,4,2.16
chain,core,30,8,2.16
chain,core,30,16,2.15
chain,core,30,32,2.58
chain,core,30,64,2.66
chain,core,30,128,3.60
chain,core,30,256,3.60
chain,core,30,512,3.85
chain,core,30,1024,4.73
chain,core,30,2048,6.05
chain,core,30,4096,8.63
chain,core,30,8192,13.29
chain,core,30,16384,29.90
chain,core,30,32768,44.32
chain,core,30,65536,73.91
chain,core,30,131072,133.63
chain,core,30,262144,240.72
chain,core,30,524288,475.36
chain,core,30,1048576,884.10
chain,core,31,1,2.20
chain,core,31,2,2.18
chain,core,31,4,2.17
chain,core,31,8,2.14
chain,core,31,16,2.12
chain,core,31,32,2.58
chain,core,31,64,2.85
chain,core,31,128,3.32
chain,core,31,256,3.48
chain,core,31,512,3.67
chain,core,31,1024,4.55
chain,core,31,2048,5.96
chain,core,31,4096,8.61
chain,core,31,8192,13.51
chain,core,31,16384,33.36
