Algorithm, Allocation, Processes, MessageSize, Latency
binary_tree,core,9,1048576,393.00
binary_tree,core,10,1,1.28
binary_tree,core,10,2,1.28
binary_tree,core,10,4,1.27
binary_tree,core,10,8,1.18
binary_tree,core,10,16,1.13
binary_tree,core,10,32,1.13
binary_tree,core,10,64,1.07
binary_tree,core,10,128,1.39
binary_tree,core,10,256,1.41
binary_tree,core,10,512,1.48
binary_tree,core,10,1024,1.85
binary_tree,core,10,2048,2.39
binary_tree,core,10,4096,3.48
binary_tree,core,10,8192,5.20
binary_tree,core,10,16384,13.53
binary_tree,core,10,32768,20.21
binary_tree,core,10,65536,33.84
binary_tree,core,10,131072,60.00
binary_tree,core,10,262144,110.75
binary_tree,core,10,524288,214.44
binary_tree,core,10,1048576,425.43
binary_tree,core,11,1,0.89
binary_tree,core,11,2,0.91
binary_tree,core,11,4,0.89
binary_tree,core,11,8,0.90
binary_tree,core,11,16,0.89
binary_tree,core,11,32,1.06
binary_tree,core,11,64,1.03
binary_tree,core,11,128,1.42
binary_tree,core,11,256,1.44
binary_tree,core,11,512,1.49
binary_tree,core,11,1024,1.91
binary_tree,core,11,2048,2.53
binary_tree,core,11,4096,3.67
binary_tree,core,11,8192,5.53
binary_tree,core,11,16384,14.26
binary_tree,core,11,32768,21.39
binary_tree,core,11,65536,35.96
binary_tree,core,11,131072,62.70
binary_tree,core,11,262144,116.59
binary_tree,core,11,524288,224.50
binary_tree,core,11,1048576,458.29
binary_tree,core,12,1,0.94
binary_tree,core,12,2,0.96
binary_tree,core,12,4,0.95
binary_tree,core,12,8,0.96
binary_tree,core,12,16,0.98
binary_tree,core,12,32,1.14
binary_tree,core,12,64,1.15
binary_tree,core,12,128,1.44
binary_tree,core,12,256,1.48
binary_tree,core,12,512,1.55
binary_tree,core,12,1024,1.97
binary_tree,core,12,2048,2.62
binary_tree,core,12,4096,3.78
binary_tree,core,12,8192,5.69
binary_tree,core,12,16384,14.50
binary_tree,core,12,32768,21.98
binary_tree,core,12,65536,37.15
binary_tree,core,12,131072,66.03
binary_tree,core,12,262144,120.41
binary_tree,core,12,524288,230.52
binary_tree,core,12,1048576,475.67
binary_tree,core,13,1,0.89
binary_tree,core,13,2,0.98
binary_tree,core,13,4,0.94
binary_tree,core,13,8,1.29
binary_tree,core,13,16,0.93
binary_tree,core,13,32,1.10
binary_tree,core,13,64,1.08
binary_tree,core,13,128,1.47
binary_tree,core,13,256,1.51
binary_tree,core,13,512,1.62
binary_tree,core,13,1024,2.07
binary_tree,core,13,2048,2.74
binary_tree,core,13,4096,4.01
binary_tree,core,13,8192,6.17
binary_tree,core,13,16384,15.54
binary_tree,core,13,32768,23.82
binary_tree,core,13,65536,40.60
binary_tree,core,13,131072,74.99
binary_tree,core,13,262144,137.67
binary_tree,core,13,524288,264.22
binary_tree,core,13,1048576,514.82
binary_tree,core,14,1,1.19
binary_tree,core,14,2,1.19
binary_tree,core,14,4,1.18
binary_tree,core,14,8,1.09
binary_tree,core,14,16,1.06
binary_tree,core,14,32,1.20
binary_tree,core,14,64,1.10
binary_tree,core,14,128,1.57
binary_tree,core,14,256,1.60
binary_tree,core,14,512,1.72
binary_tree,core,14,1024,2.16
binary_tree,core,14,2048,2.86
binary_tree,core,14,4096,4.24
binary_tree,core,14,8192,6.55
binary_tree,core,14,16384,16.19
binary_tree,core,14,32768,25.52
binary_tree,core,14,65536,44.14
binary_tree,core,14,131072,79.29
binary_tree,core,14,262144,152.41
binary_tree,core,14,524288,293.17
binary_tree,core,14,1048576,553.32
binary_tree,core,15,1,1.09
binary_tree,core,15,2,1.09
binary_tree,core,15,4,1.03
binary_tree,core,15,8,0.98
binary_tree,core,15,16,0.95
binary_tree,core,15,32,1.14
binary_tree,core,15,64,1.08
binary_tree,core,15,128,1.63
binary_tree,core,15,256,1.66
binary_tree,core,15,512,1.76
binary_tree,core,15,1024,2.23
