Algorithm,Allocation,Processes,MessageSize,Latency
default,core,12,2048,2.40
default,core,12,4096,3.75
default,core,12,8192,5.70
default,core,12,16384,12.62
default,core,12,32768,21.63
default,core,12,65536,42.83
default,core,12,131072,84.97
default,core,12,262144,166.36
default,core,12,524288,294.21
default,core,12,1048576,603.20
default,core,13,1,0.83
default,core,13,2,0.85
default,core,13,4,0.84
default,core,13,8,1.05
default,core,13,16,1.00
default,core,13,32,1.21
default,core,13,64,0.97
default,core,13,128,1.58
default,core,13,256,1.59
default,core,13,512,1.60
default,core,13,1024,2.08
default,core,13,2048,2.83
default,core,13,4096,4.00
default,core,13,8192,6.15
default,core,13,16384,13.76
default,core,13,32768,26.29
default,core,13,65536,53.08
default,core,13,131072,103.92
default,core,13,262144,178.11
default,core,13,524288,356.35
default,core,13,1048576,722.44
default,core,14,1,0.79
default,core,14,2,0.78
default,core,14,4,0.79
default,core,14,8,1.04
default,core,14,16,0.93
default,core,14,32,1.12
default,core,14,64,0.92
default,core,14,128,1.38
default,core,14,256,1.51
default,core,14,512,1.52
default,core,14,1024,2.02
default,core,14,2048,2.78
default,core,14,4096,4.27
default,core,14,8192,6.60
default,core,14,16384,14.65
default,core,14,32768,29.50
default,core,14,65536,59.98
default,core,14,131072,118.06
default,core,14,262144,235.66
default,core,14,524288,469.18
default,core,14,1048576,860.11
default,core,15,1,1.13
default,core,15,2,1.06
default,core,15,4,1.06
default,core,15,8,1.11
default,core,15,16,1.03
default,core,15,32,1.17
default,core,15,64,0.92
default,core,15,128,1.48
default,core,15,256,1.48
default,core,15,512,1.61
default,core,15,1024,2.10
default,core,15,2048,2.89
default,core,15,4096,4.58
default,core,15,8192,7.17
default,core,15,16384,15.59
default,core,15,32768,32.29
default,core,15,65536,67.99
default,core,15,131072,132.76
default,core,15,262144,267.44
default,core,15,524288,535.64
default,core,15,1048576,969.66
default,core,16,1,1.47
default,core,16,2,1.44
default,core,16,4,1.44
default,core,16,8,1.39
default,core,16,16,1.35
default,core,16,32,1.52
default,core,16,64,1.44
default,core,16,128,2.27
default,core,16,256,2.27
default,core,16,512,2.37
default,core,16,1024,2.86
default,core,16,2048,3.67
default,core,16,4096,4.64
default,core,16,8192,7.02
default,core,16,16384,17.17
default,core,16,32768,28.91
default,core,16,65536,56.75
default,core,16,131072,103.28
default,core,16,262144,200.47
default,core,16,524288,394.80
default,core,16,1048576,525.70
default,core,17,1,2.60
default,core,17,2,2.50
default,core,17,4,2.52
default,core,17,8,2.49
default,core,17,16,2.46
default,core,17,32,2.60
default,core,17,64,2.58
default,core,17,128,3.75
default,core,17,256,3.83
default,core,17,512,3.93
default,core,17,1024,4.65
default,core,17,2048,5.94
default,core,17,4096,5.97
default,core,17,8192,8.40
default,core,17,16384,19.36
default,core,17,32768,32.80
default,core,17,65536,64.33
default,core,17,131072,121.87
