Algorithm, Allocation, Processes, MessageSize, Latency
${algorithm},core,26,256,2.76
${algorithm},core,26,512,3.00
${algorithm},core,26,1024,3.76
${algorithm},core,26,2048,4.94
${algorithm},core,26,4096,6.92
${algorithm},core,26,8192,10.28
${algorithm},core,26,16384,24.00
${algorithm},core,26,32768,41.54
${algorithm},core,26,65536,78.41
${algorithm},core,26,131072,152.06
${algorithm},core,26,262144,295.41
${algorithm},core,26,524288,580.76
${algorithm},core,26,1048576,744.53
${algorithm},core,27,1,1.43
${algorithm},core,27,2,1.47
${algorithm},core,27,4,1.48
${algorithm},core,27,8,1.45
${algorithm},core,27,16,1.45
${algorithm},core,27,32,1.78
${algorithm},core,27,64,1.78
${algorithm},core,27,128,2.56
${algorithm},core,27,256,2.67
${algorithm},core,27,512,2.86
${algorithm},core,27,1024,3.63
${algorithm},core,27,2048,4.92
${algorithm},core,27,4096,6.72
${algorithm},core,27,8192,10.22
${algorithm},core,27,16384,24.40
${algorithm},core,27,32768,45.70
${algorithm},core,27,65536,80.01
${algorithm},core,27,131072,151.61
${algorithm},core,27,262144,293.21
${algorithm},core,27,524288,580.81
${algorithm},core,27,1048576,777.31
${algorithm},core,28,1,1.41
${algorithm},core,28,2,1.43
${algorithm},core,28,4,1.39
${algorithm},core,28,8,1.39
${algorithm},core,28,16,1.36
${algorithm},core,28,32,1.74
${algorithm},core,28,64,1.74
${algorithm},core,28,128,2.54
${algorithm},core,28,256,2.64
${algorithm},core,28,512,2.87
${algorithm},core,28,1024,3.63
${algorithm},core,28,2048,4.98
${algorithm},core,28,4096,6.63
${algorithm},core,28,8192,10.33
${algorithm},core,28,16384,24.52
${algorithm},core,28,32768,46.40
${algorithm},core,28,65536,80.06
${algorithm},core,28,131072,155.24
${algorithm},core,28,262144,303.30
${algorithm},core,28,524288,602.41
${algorithm},core,28,1048576,756.58
${algorithm},core,29,1,1.38
${algorithm},core,29,2,1.39
${algorithm},core,29,4,1.39
${algorithm},core,29,8,1.38
${algorithm},core,29,16,1.38
${algorithm},core,29,32,1.74
${algorithm},core,29,64,1.75
${algorithm},core,29,128,2.49
${algorithm},core,29,256,2.69
${algorithm},core,29,512,2.91
${algorithm},core,29,1024,3.63
${algorithm},core,29,2048,4.93
${algorithm},core,29,4096,6.71
${algorithm},core,29,8192,10.36
${algorithm},core,29,16384,23.97
${algorithm},core,29,32768,42.99
${algorithm},core,29,65536,80.44
${algorithm},core,29,131072,157.39
${algorithm},core,29,262144,302.59
${algorithm},core,29,524288,595.89
${algorithm},core,29,1048576,788.45
${algorithm},core,30,1,1.37
${algorithm},core,30,2,1.37
${algorithm},core,30,4,1.53
${algorithm},core,30,8,1.38
${algorithm},core,30,16,1.39
${algorithm},core,30,32,1.70
${algorithm},core,30,64,1.80
${algorithm},core,30,128,2.49
${algorithm},core,30,256,2.70
${algorithm},core,30,512,2.94
${algorithm},core,30,1024,3.67
${algorithm},core,30,2048,4.94
${algorithm},core,30,4096,6.88
${algorithm},core,30,8192,10.54
${algorithm},core,30,16384,27.05
${algorithm},core,30,32768,43.24
${algorithm},core,30,65536,82.02
${algorithm},core,30,131072,160.27
${algorithm},core,30,262144,304.51
${algorithm},core,30,524288,613.60
${algorithm},core,30,1048576,770.23
${algorithm},core,31,1,1.41
${algorithm},core,31,2,1.42
${algorithm},core,31,4,1.46
${algorithm},core,31,8,1.42
${algorithm},core,31,16,1.41
${algorithm},core,31,32,1.72
${algorithm},core,31,64,1.80
${algorithm},core,31,128,2.57
${algorithm},core,31,256,2.79
${algorithm},core,31,512,3.02
${algorithm},core,31,1024,3.76
${algorithm},core,31,2048,5.01
${algorithm},core,31,4096,7.05
${algorithm},core,31,8192,10.82
${algorithm},core,31,16384,27.77
${algorithm},core,31,32768,44.12
${algorithm},core,31,65536,81.73
${algorithm},core,31,131072,160.18
${algorithm},core,31,262144,310.80
${algorithm},core,31,524288,616.59
${algorithm},core,31,1048576,809.66
${algorithm},core,32,1,2.18
${algorithm},core,32,2,2.22
${algorithm},core,32,4,2.22
${algorithm},core,32,8,2.20
${algorithm},core,32,16,2.15
${algorithm},core,32,32,2.45
${algorithm},core,32,64,2.51
${algorithm},core,32,128,3.32
${algorithm},core,32,256,3.55
${algorithm},core,32,512,3.83
${algorithm},core,32,1024,4.50
${algorithm},core,32,2048,5.97
${algorithm},core,32,4096,8.26
${algorithm},core,32,8192,12.12
${algorithm},core,32,16384,20.11
${algorithm},core,32,32768,34.20
${algorithm},core,32,65536,66.73
${algorithm},core,32,131072,126.93
${algorithm},core,32,262144,250.19
${algorithm},core,32,524288,500.99
${algorithm},core,32,1048576,934.20
${algorithm},core,33,1,4.20
${algorithm},core,33,2,4.24
${algorithm},core,33,4,4.10
${algorithm},core,33,8,4.03
${algorithm},core,33,16,4.01
${algorithm},core,33,32,4.40
${algorithm},core,33,64,4.37
${algorithm},core,33,128,5.23
${algorithm},core,33,256,5.48
${algorithm},core,33,512,5.86
${algorithm},core,33,1024,6.52
${algorithm},core,33,2048,8.29
${algorithm},core,33,4096,10.74
${algorithm},core,33,8192,14.84
${algorithm},core,33,16384,19.81
${algorithm},core,33,32768,34.01
${algorithm},core,33,65536,51.61
${algorithm},core,33,131072,120.27
${algorithm},core,33,262144,244.16
${algorithm},core,33,524288,491.85
${algorithm},core,33,1048576,882.66
${algorithm},core,34,1,3.99
${algorithm},core,34,2,4.01
${algorithm},core,34,4,3.98
${algorithm},core,34,8,3.94
${algorithm},core,34,16,3.94
${algorithm},core,34,32,4.24
${algorithm},core,34,64,4.23
${algorithm},core,34,128,5.16
${algorithm},core,34,256,5.38
${algorithm},core,34,512,5.67
${algorithm},core,34,1024,6.35
${algorithm},core,34,2048,8.15
${algorithm},core,34,4096,10.58
${algorithm},core,34,8192,14.58
${algorithm},core,34,16384,19.85
${algorithm},core,34,32768,31.49
${algorithm},core,34,65536,51.01
${algorithm},core,34,131072,123.13
${algorithm},core,34,262144,247.30
${algorithm},core,34,524288,490.81
${algorithm},core,34,1048576,810.60
${algorithm},core,35,1,3.96
${algorithm},core,35,2,3.95
${algorithm},core,35,4,3.93
${algorithm},core,35,8,3.88
${algorithm},core,35,16,3.89
${algorithm},core,35,32,4.18
${algorithm},core,35,64,4.14
${algorithm},core,35,128,5.12
${algorithm},core,35,256,5.33
${algorithm},core,35,512,5.63
${algorithm},core,35,1024,6.32
${algorithm},core,35,2048,8.09
${algorithm},core,35,4096,10.54
${algorithm},core,35,8192,14.46
${algorithm},core,35,16384,19.92
${algorithm},core,35,32768,30.95
${algorithm},core,35,65536,50.63
${algorithm},core,35,131072,118.53
${algorithm},core,35,262144,240.51
${algorithm},core,35,524288,476.61
${algorithm},core,35,1048576,842.32
${algorithm},core,36,1,4.04
${algorithm},core,36,2,3.91
${algorithm},core,36,4,3.78
${algorithm},core,36,8,3.67
${algorithm},core,36,16,3.64
${algorithm},core,36,32,4.05
${algorithm},core,36,64,3.95
${algorithm},core,36,128,4.99
${algorithm},core,36,256,5.18
${algorithm},core,36,512,5.49
${algorithm},core,36,1024,6.22
${algorithm},core,36,2048,8.00
${algorithm},core,36,4096,10.40
${algorithm},core,36,8192,14.62
${algorithm},core,36,16384,20.00
${algorithm},core,36,32768,32.08
${algorithm},core,36,65536,50.07
${algorithm},core,36,131072,115.13
${algorithm},core,36,262144,231.70
${algorithm},core,36,524288,468.99
${algorithm},core,36,1048576,845.18
${algorithm},core,37,1,3.71
${algorithm},core,37,2,3.74
${algorithm},core,37,4,3.69
${algorithm},core,37,8,3.58
${algorithm},core,37,16,3.53
${algorithm},core,37,32,3.88
${algorithm},core,37,64,3.84
${algorithm},core,37,128,4.73
${algorithm},core,37,256,4.95
${algorithm},core,37,512,5.28
${algorithm},core,37,1024,5.94
${algorithm},core,37,2048,7.75
${algorithm},core,37,4096,10.26
${algorithm},core,37,8192,14.50
${algorithm},core,37,16384,19.73
${algorithm},core,37,32768,31.17
${algorithm},core,37,65536,51.86
${algorithm},core,37,131072,115.24
${algorithm},core,37,262144,233.68
${algorithm},core,37,524288,473.12
${algorithm},core,37,1048576,831.11
${algorithm},core,38,1,3.50
${algorithm},core,38,2,3.48
${algorithm},core,38,4,3.43
${algorithm},core,38,8,3.39
${algorithm},core,38,16,3.39
${algorithm},core,38,32,3.72
${algorithm},core,38,64,3.69
${algorithm},core,38,128,4.60
${algorithm},core,38,256,4.84
${algorithm},core,38,512,5.06
${algorithm},core,38,1024,5.82
${algorithm},core,38,2048,7.64
${algorithm},core,38,4096,10.40
${algorithm},core,38,8192,14.80
${algorithm},core,38,16384,20.31
${algorithm},core,38,32768,30.73
${algorithm},core,38,65536,52.46
${algorithm},core,38,131072,119.82
${algorithm},core,38,262144,243.02
${algorithm},core,38,524288,486.14
${algorithm},core,38,1048576,850.17
${algorithm},core,39,1,3.42
${algorithm},core,39,2,3.43
${algorithm},core,39,4,3.44
${algorithm},core,39,8,3.44
${algorithm},core,39,16,3.45
${algorithm},core,39,32,3.66
${algorithm},core,39,64,3.63
${algorithm},core,39,128,4.57
${algorithm},core,39,256,4.76
${algorithm},core,39,512,5.04
${algorithm},core,39,1024,5.77
${algorithm},core,39,2048,7.61
${algorithm},core,39,4096,10.19
${algorithm},core,39,8192,14.43
${algorithm},core,39,16384,20.38
${algorithm},core,39,32768,33.85
${algorithm},core,39,65536,52.63
${algorithm},core,39,131072,118.88
${algorithm},core,39,262144,233.92
${algorithm},core,39,524288,469.28
${algorithm},core,39,1048576,799.11
${algorithm},core,40,1,3.41
${algorithm},core,40,2,3.40
${algorithm},core,40,4,3.42
${algorithm},core,40,8,3.30
${algorithm},core,40,16,3.27
${algorithm},core,40,32,3.57
${algorithm},core,40,64,3.53
${algorithm},core,40,128,4.53
${algorithm},core,40,256,4.73
${algorithm},core,40,512,5.03
${algorithm},core,40,1024,5.77
${algorithm},core,40,2048,7.36
${algorithm},core,40,4096,9.87
${algorithm},core,40,8192,14.09
${algorithm},core,40,16384,20.48
${algorithm},core,40,32768,31.35
${algorithm},core,40,65536,53.54
${algorithm},core,40,131072,118.23
${algorithm},core,40,262144,235.88
${algorithm},core,40,524288,471.29
${algorithm},core,40,1048576,820.54
${algorithm},core,41,1,3.34
${algorithm},core,41,2,3.34
${algorithm},core,41,4,3.35
${algorithm},core,41,8,3.30
${algorithm},core,41,16,3.31
${algorithm},core,41,32,3.56
${algorithm},core,41,64,3.63
${algorithm},core,41,128,4.39
${algorithm},core,41,256,4.71
${algorithm},core,41,512,4.97
${algorithm},core,41,1024,5.77
${algorithm},core,41,2048,7.40
${algorithm},core,41,4096,9.94
${algorithm},core,41,8192,14.11
${algorithm},core,41,16384,20.56
${algorithm},core,41,32768,32.96
${algorithm},core,41,65536,55.05
${algorithm},core,41,131072,122.27
${algorithm},core,41,262144,246.66
${algorithm},core,41,524288,492.59
${algorithm},core,41,1048576,888.85
${algorithm},core,42,1,3.14
